cellnumber,    x-coordinate,    y-coordinate,        pressure,         density,  axial-velocity, radial-velocity,    total-energy
       173, 1.541595459E-01, 1.292690337E-01, 9.000959959E+04, 1.081585196E+00, 1.414631512E+02,-1.623212589E+01, 2.187089264E+05
       174, 1.501701772E-01, 1.297333390E-01, 9.020883718E+04, 1.083285940E+00, 1.401687553E+02,-1.595309373E+01, 2.186556611E+05
       175, 1.461803764E-01, 1.301939338E-01, 9.040303254E+04, 1.084943223E+00, 1.388993824E+02,-1.567076015E+01, 2.186038724E+05
       176, 1.421901286E-01, 1.306505948E-01, 9.059278048E+04, 1.086562576E+00, 1.376523619E+02,-1.538404503E+01, 2.185534241E+05
       177, 1.381993890E-01, 1.311030537E-01, 9.077860615E+04, 1.088148524E+00, 1.364248830E+02,-1.508953180E+01, 2.185041695E+05
       178, 1.342081428E-01, 1.315508783E-01, 9.095977543E+04, 1.089692622E+00, 1.352186118E+02,-1.478039682E+01, 2.184561255E+05
       179, 1.302163005E-01, 1.319934279E-01, 9.113575466E+04, 1.091190124E+00, 1.340371849E+02,-1.445523815E+01, 2.184094074E+05
       180, 1.262238026E-01, 1.324300021E-01, 9.130626732E+04, 1.092639131E+00, 1.328836341E+02,-1.411457803E+01, 2.183641114E+05
       181, 1.222305819E-01, 1.328599602E-01, 9.147111737E+04, 1.094038294E+00, 1.317602335E+02,-1.375892698E+01, 2.183203020E+05
       182, 1.182365790E-01, 1.332825720E-01, 9.163016443E+04, 1.095386657E+00, 1.306687551E+02,-1.338876879E+01, 2.182780227E+05
       183, 1.142417416E-01, 1.336971670E-01, 9.178329998E+04, 1.096683479E+00, 1.296106699E+02,-1.300455866E+01, 2.182373043E+05
       184, 1.102460101E-01, 1.341030747E-01, 9.193043846E+04, 1.097928164E+00, 1.285872152E+02,-1.260671224E+01, 2.181981682E+05
       185, 1.062493324E-01, 1.344995797E-01, 9.207150936E+04, 1.099120224E+00, 1.275994995E+02,-1.219561041E+01, 2.181606302E+05
       186, 1.022516713E-01, 1.348860264E-01, 9.220644839E+04, 1.100259201E+00, 1.266485591E+02,-1.177159907E+01, 2.181247035E+05
       187, 9.825298935E-02, 1.352616996E-01, 9.233519047E+04, 1.101344614E+00, 1.257354081E+02,-1.133499141E+01, 2.180904001E+05
       188, 9.425324202E-02, 1.356259286E-01, 9.245766268E+04, 1.102375893E+00, 1.248610864E+02,-1.088607238E+01, 2.180577332E+05
       189, 9.025242180E-02, 1.359780133E-01, 9.257377587E+04, 1.103352311E+00, 1.240267136E+02,-1.042510644E+01, 2.180267188E+05
